txn_id,customer_id,txn_date,amount,txn_type,channel,branch_id
5361,549,2025-02-04,4295.4,deposit,branch,18
5362,720,2024-02-23,1009.19,payment,branch,1
5363,279,2024-10-22,2672.14,deposit,atm,6
5364,495,2023-12-06,2030.2,transfer,atm,3
5365,206,2025-02-03,2437.88,payment,mobile,1
5366,105,2023-12-20,96.04,payment,online,4
5367,538,2023-10-27,1892.4,deposit,branch,17
5368,70,2025-02-11,3439.15,withdraw,atm,15
5369,257,2023-12-22,1187.55,deposit,branch,19
5370,119,2025-07-18,1792.32,payment,branch,12
5371,524,2024-03-15,1384.89,transfer,branch,1
5372,954,2025-10-04,3419.18,payment,online,9
5373,763,2025-02-10,3018.57,payment,branch,10
5374,980,2025-05-12,1922.69,withdraw,mobile,5
5375,557,2024-08-29,1900.85,transfer,atm,8
5376,796,2025-09-17,3131.41,deposit,branch,18
5377,667,2024-09-03,4096.8,payment,atm,16
5378,894,2024-05-23,1590.59,transfer,mobile,12
5379,494,2024-05-10,2788.51,transfer,branch,12
5380,768,2025-08-16,2141.75,transfer,mobile,14
5381,847,2024-04-03,1480.06,payment,atm,4
5382,51,2024-11-05,3117.05,withdraw,mobile,12
5383,985,2024-03-01,1429.28,deposit,mobile,1
5384,469,2025-09-19,872.89,payment,atm,10
5385,48,2025-09-05,59.42,transfer,online,15
5386,522,2024-05-16,1367.65,deposit,online,13
5387,499,2024-10-31,841.54,payment,branch,16
5388,575,2024-11-30,3356.2,transfer,atm,11
5389,835,2024-12-21,4572.26,deposit,branch,5
5390,204,2024-11-07,2373.13,payment,online,12
5391,720,2023-10-11,2985.7,withdraw,mobile,2
5392,474,2024-03-26,1879.91,withdraw,online,17
5393,614,2024-02-08,3711.76,withdraw,mobile,1
5394,965,2025-03-30,2533.68,transfer,mobile,14
5395,539,2024-11-27,1537.81,transfer,online,3
5396,504,2024-07-03,1499.26,deposit,atm,14
5397,585,2024-01-31,1568.24,withdraw,online,3
5398,226,2025-03-25,934.22,withdraw,branch,10
5399,480,2025-09-22,3158.36,payment,branch,11
5400,167,2024-07-25,3198.58,transfer,mobile,7
5401,735,2024-11-16,2917.52,withdraw,branch,4
5402,452,2025-04-18,110.14,payment,mobile,1
5403,660,2025-08-29,2644.19,transfer,branch,3
5404,887,2024-03-05,3985.56,withdraw,branch,7
5405,713,2025-09-16,5716.03,deposit,branch,19
5406,13,2025-08-04,116.77,withdraw,mobile,15
5407,21,2025-01-20,3670.57,transfer,mobile,10
5408,225,2024-09-19,2115.7,deposit,atm,10
5409,780,2024-05-20,491.85,transfer,mobile,1
5410,896,2023-10-18,1932.86,payment,mobile,15
5411,22,2024-10-17,3479.65,deposit,mobile,7
5412,528,2024-01-01,1023.11,payment,online,13
5413,298,2024-11-07,1633.69,deposit,online,13
5414,715,2025-08-08,3672.12,transfer,branch,10
5415,169,2024-11-23,1045.4,payment,online,17
5416,473,2024-11-20,2393.97,withdraw,atm,3
5417,421,2024-08-05,2019.32,withdraw,branch,9
5418,638,2025-09-25,1514.82,deposit,atm,7
5419,813,2024-04-15,2907.31,deposit,online,4
5420,5,2024-11-10,5104.73,deposit,online,19
5421,663,2024-08-12,3019.43,payment,online,15
5422,278,2024-08-14,959.92,transfer,mobile,12
5423,358,2024-01-26,277.89,transfer,atm,8
5424,563,2024-01-25,1444.25,transfer,branch,7
5425,270,2024-09-05,1229.79,payment,online,1
5426,465,2025-08-15,2601.65,deposit,online,1
5427,464,2024-04-18,2233.71,withdraw,mobile,9
5428,878,2024-01-08,3706.69,deposit,branch,13
5429,52,2025-04-12,4702.27,deposit,online,17
5430,323,2024-04-24,1686.47,deposit,mobile,5
5431,928,2025-07-13,1214.55,deposit,atm,12
5432,674,2025-06-16,2386.84,deposit,atm,16
5433,497,2024-08-01,2704.24,transfer,online,6
5434,781,2024-09-24,2529.79,transfer,branch,17
5435,63,2025-03-28,2939.18,deposit,online,18
5436,653,2023-10-15,1016.87,deposit,atm,13
5437,600,2024-08-14,949.1,deposit,mobile,9
5438,814,2025-02-25,3663.67,deposit,mobile,4
5439,860,2025-08-09,1573.4,deposit,branch,3
5440,510,2024-11-20,4042.81,withdraw,online,2
5441,940,2024-08-31,1605.4,payment,online,4
5442,531,2025-05-02,3241.76,withdraw,mobile,11
5443,794,2024-11-30,964.89,transfer,atm,18
5444,369,2023-11-26,3405.45,deposit,online,14
5445,627,2025-03-02,659.1,payment,online,11
5446,639,2024-12-27,250.44,transfer,atm,1
5447,80,2024-08-21,4518.7,deposit,mobile,8
5448,189,2025-03-26,1287.14,deposit,mobile,7
5449,107,2025-06-18,2937.61,deposit,branch,13
5450,999,2024-11-13,883.32,transfer,branch,1
5451,684,2024-03-18,3037.86,payment,branch,5
5452,93,2023-12-29,3670.98,transfer,online,13
5453,459,2025-07-27,1612.51,deposit,mobile,6
5454,954,2025-06-09,544.22,payment,online,12
5455,273,2025-03-22,1670.34,payment,online,14
5456,933,2025-09-23,2122.12,withdraw,branch,11
5457,954,2024-11-28,1598.2,deposit,online,9
5458,77,2024-11-08,1613.58,withdraw,atm,17
5459,377,2025-02-11,2910.75,transfer,branch,18
5460,21,2025-04-13,259.43,transfer,branch,14
5461,330,2025-02-20,3682.65,transfer,mobile,16
5462,280,2024-10-13,2513.91,transfer,atm,9
5463,871,2025-08-30,2541.43,withdraw,online,18
5464,959,2024-04-11,1761.04,withdraw,online,11
5465,152,2024-02-18,3364.12,transfer,mobile,1
5466,821,2024-11-16,3018.95,transfer,atm,15
5467,57,2025-02-13,1748.68,withdraw,atm,1
5468,515,2024-04-25,2917.98,payment,mobile,17
5469,815,2025-03-31,1949.67,transfer,branch,3
5470,851,2025-01-25,237.93,deposit,mobile,1
5471,794,2025-01-23,1968.29,transfer,branch,3
5472,720,2023-10-26,1968.3,deposit,online,3
5473,389,2025-08-01,750.28,transfer,mobile,2
5474,377,2023-12-01,1025.04,transfer,atm,1
5475,821,2024-03-23,3116.16,payment,branch,11
5476,310,2024-03-31,2016.06,transfer,mobile,19
5477,281,2024-07-19,1309.4,payment,atm,19
5478,418,2025-06-23,1617.28,payment,mobile,8
5479,341,2024-09-15,4103.07,deposit,branch,6
5480,375,2025-07-13,2805.18,withdraw,atm,3
5481,682,2024-04-24,3781.42,deposit,branch,12
5482,504,2024-12-20,5468.77,transfer,online,9
5483,625,2025-04-05,2310.6,payment,mobile,1
5484,873,2025-06-28,3140.75,payment,atm,6
5485,391,2025-10-02,2896.91,withdraw,atm,3
5486,148,2025-01-06,243.69,withdraw,atm,10
5487,182,2024-12-04,2502.37,payment,branch,11
5488,75,2024-11-01,2651.81,payment,atm,9
5489,552,2024-05-29,3495.4,transfer,atm,6
5490,133,2024-04-22,2373.01,payment,branch,15
5491,259,2024-09-28,3476.58,deposit,mobile,9
5492,727,2025-04-29,394.0,deposit,atm,4
5493,628,2025-05-20,3233.18,transfer,mobile,5
5494,878,2025-05-11,2669.97,transfer,mobile,6
5495,728,2023-12-07,2099.34,deposit,branch,14
5496,246,2025-03-10,1726.11,transfer,atm,6
5497,117,2025-05-09,2455.8,transfer,atm,7
5498,517,2024-03-27,2680.77,payment,mobile,11
5499,740,2024-01-25,2376.14,transfer,atm,1
5500,958,2023-11-16,1455.72,deposit,online,5
5501,499,2025-05-06,821.61,withdraw,mobile,17
5502,563,2025-10-03,1657.33,payment,online,11
5503,944,2023-11-13,3214.77,transfer,atm,11
5504,167,2024-08-24,1031.56,withdraw,atm,9
5505,562,2024-06-30,1202.04,transfer,mobile,14
5506,736,2024-07-02,148.61,deposit,branch,1
5507,5,2024-07-23,4443.74,transfer,branch,18
5508,493,2025-06-10,3623.78,transfer,online,15
5509,856,2025-05-31,4264.17,payment,branch,7
5510,807,2025-07-30,725.36,withdraw,mobile,17
5511,397,2024-08-08,4393.68,payment,mobile,19
5512,215,2024-09-18,1191.06,transfer,branch,8
5513,25,2024-04-17,3636.59,withdraw,atm,2
5514,773,2025-07-21,2007.51,deposit,branch,12
5515,806,2024-03-25,2789.48,payment,branch,3
5516,881,2025-06-12,1934.28,deposit,branch,6
5517,84,2024-11-19,206.57,deposit,online,11
5518,88,2025-08-21,2997.33,payment,atm,5
5519,421,2025-01-28,2226.44,payment,mobile,2
5520,212,2024-12-31,2596.55,payment,mobile,7
5521,993,2024-07-27,538.22,withdraw,atm,15
5522,934,2024-07-03,3433.36,withdraw,mobile,15
5523,163,2025-05-09,1311.28,withdraw,online,18
5524,954,2024-08-18,2011.15,withdraw,mobile,8
5525,44,2024-05-31,379.92,payment,mobile,17
5526,111,2024-01-13,1446.99,payment,mobile,17
5527,13,2023-11-12,2021.72,transfer,branch,10
5528,222,2025-01-24,259.5,deposit,atm,1
5529,316,2024-06-23,2573.6,withdraw,online,15
5530,816,2025-07-26,1594.92,payment,online,19
5531,344,2024-12-27,4692.87,deposit,online,1
5532,999,2025-03-18,2087.7,payment,atm,10
5533,99,2023-11-15,1977.58,payment,online,11
5534,327,2023-12-10,4629.64,withdraw,branch,16
5535,231,2025-03-05,1126.46,deposit,atm,7
5536,491,2025-04-17,1574.09,deposit,mobile,19
5537,175,2025-02-28,2804.72,deposit,atm,1
5538,586,2023-10-27,633.15,withdraw,atm,8
5539,884,2024-11-30,1582.03,withdraw,mobile,16
5540,245,2025-02-07,2230.84,withdraw,mobile,16
5541,997,2025-09-19,2859.26,transfer,branch,4
5542,576,2025-06-28,444.08,payment,branch,18
5543,34,2024-11-07,2241.43,transfer,mobile,14
5544,679,2024-08-11,1921.32,withdraw,mobile,6
5545,808,2025-04-01,662.51,deposit,branch,17
5546,64,2024-01-04,1815.53,payment,online,8
5547,931,2025-08-20,1335.28,deposit,atm,18
5548,280,2024-04-14,2875.24,payment,atm,14
5549,306,2024-12-22,3907.59,deposit,atm,7
5550,394,2024-12-17,1803.8,withdraw,atm,16
5551,37,2024-03-07,1803.02,deposit,branch,1
5552,416,2025-01-08,2817.51,deposit,atm,5
5553,326,2024-04-20,4155.63,payment,branch,18
5554,76,2025-09-13,3858.22,transfer,online,4
5555,313,2025-01-01,2013.52,transfer,branch,7
5556,632,2024-01-14,3714.85,transfer,mobile,15
5557,714,2025-01-02,1519.83,payment,branch,11
5558,292,2023-10-28,1709.68,payment,mobile,10
5559,160,2024-03-03,1416.16,withdraw,mobile,13
5560,343,2025-04-01,3239.96,payment,branch,3
5561,191,2025-03-27,1843.69,transfer,online,13
5562,125,2025-04-29,552.54,payment,branch,8
5563,360,2025-05-05,2615.88,deposit,mobile,17
5564,358,2024-03-18,1338.3,withdraw,mobile,12
5565,858,2025-09-11,1033.61,deposit,mobile,9
5566,124,2023-12-31,998.97,payment,branch,3
5567,823,2025-07-09,3264.48,deposit,atm,9
5568,672,2025-09-07,2992.96,transfer,atm,11
5569,700,2025-01-12,1675.24,deposit,branch,5
5570,702,2024-09-08,3320.34,payment,atm,15
5571,770,2025-04-01,2486.4,payment,online,14
5572,37,2024-11-01,2131.76,transfer,online,6
5573,154,2023-10-28,1998.62,payment,branch,19
5574,841,2023-11-08,3115.43,deposit,branch,10
5575,644,2024-09-07,1260.62,withdraw,branch,8
5576,848,2024-11-22,1528.79,payment,online,16
5577,550,2025-09-21,2589.9,transfer,branch,17
5578,369,2024-06-19,2256.82,payment,online,12
5579,582,2024-11-20,1722.35,payment,atm,11
5580,788,2025-03-03,1972.79,withdraw,online,13
5581,649,2024-07-11,2101.21,payment,online,3
5582,768,2025-05-21,3019.35,payment,online,15
5583,181,2024-02-03,1606.6,transfer,online,5
5584,717,2025-09-05,1556.52,transfer,mobile,8
5585,213,2024-12-14,1501.46,transfer,atm,18
5586,796,2025-05-21,2104.04,withdraw,mobile,1
5587,17,2024-05-08,3671.48,deposit,online,9
5588,366,2025-04-14,5020.15,transfer,online,16
5589,525,2024-10-29,2516.49,transfer,atm,9
5590,693,2024-06-26,1487.09,payment,branch,3
5591,373,2025-01-16,1957.17,deposit,branch,10
5592,981,2025-07-10,253.71,transfer,branch,15
5593,783,2024-04-13,1878.38,withdraw,mobile,15
5594,630,2024-05-29,539.29,withdraw,mobile,2
5595,150,2025-08-20,2956.7,deposit,mobile,19
5596,74,2024-12-28,153.13,deposit,mobile,13
5597,951,2023-10-16,2437.0,transfer,branch,6
5598,53,2025-06-24,800.98,transfer,atm,9
5599,396,2023-10-17,2138.74,transfer,atm,14
5600,182,2025-07-02,840.95,transfer,atm,17
5601,190,2024-10-07,3912.83,payment,atm,2
5602,701,2025-09-18,3189.15,withdraw,atm,9
5603,385,2024-02-03,1822.94,payment,mobile,18
5604,482,2025-04-27,371.97,withdraw,atm,19
5605,525,2024-10-25,1140.57,withdraw,branch,8
5606,846,2024-06-10,2229.63,withdraw,mobile,10
5607,328,2024-06-30,3213.15,payment,atm,19
5608,120,2024-07-19,1047.85,transfer,branch,2
5609,630,2024-02-05,502.05,transfer,online,17
5610,57,2024-07-31,2309.55,withdraw,online,12
5611,724,2024-05-27,4104.22,deposit,branch,18
5612,284,2024-03-17,1680.02,payment,branch,11
5613,894,2025-04-23,3081.37,payment,mobile,5
5614,806,2024-12-12,3948.63,payment,branch,18
5615,828,2023-12-05,2934.77,withdraw,online,15
5616,396,2025-02-15,217.6,payment,atm,10
5617,652,2024-07-10,3294.06,deposit,atm,7
5618,594,2025-05-03,2195.63,transfer,online,3
5619,559,2025-06-29,797.81,payment,online,10
5620,376,2024-06-15,3000.65,payment,online,8
5621,124,2023-11-30,273.82,payment,atm,1
5622,926,2024-10-07,1302.28,deposit,atm,18
5623,794,2024-05-03,2864.73,deposit,mobile,1
5624,711,2024-10-31,742.1,payment,online,10
5625,947,2024-08-09,1667.32,transfer,mobile,19
5626,722,2024-04-06,1836.07,deposit,atm,16
5627,680,2025-07-07,578.19,withdraw,mobile,12
5628,881,2024-10-31,2568.46,withdraw,atm,6
5629,309,2025-02-19,3147.35,payment,atm,4
5630,442,2024-02-08,774.94,deposit,atm,6
5631,749,2025-06-15,1218.14,transfer,branch,17
5632,13,2024-12-08,2935.85,deposit,branch,13
5633,435,2024-02-21,1208.84,payment,branch,1
5634,182,2024-01-07,1716.61,deposit,online,19
5635,431,2024-06-05,1298.49,withdraw,atm,4
5636,294,2024-05-17,987.09,payment,online,13
5637,204,2025-02-28,1850.17,deposit,atm,13
5638,313,2024-06-01,2901.84,withdraw,atm,9
5639,628,2023-11-08,1394.49,withdraw,atm,19
5640,569,2025-08-23,2516.8,transfer,mobile,16
5641,363,2023-10-31,3544.48,withdraw,atm,5
5642,127,2024-08-10,3002.79,transfer,online,9
5643,745,2024-06-02,2835.08,withdraw,mobile,3
5644,182,2024-06-12,4144.91,deposit,mobile,4
5645,85,2023-11-29,3376.86,payment,atm,1
5646,635,2024-08-11,1253.35,deposit,mobile,12
5647,358,2025-05-25,1780.82,transfer,atm,1
5648,566,2025-05-06,3521.24,payment,branch,18
5649,72,2024-06-04,4051.65,transfer,atm,10
5650,984,2024-09-22,2930.28,payment,atm,12
5651,528,2025-10-04,4562.87,transfer,atm,9
5652,872,2024-11-26,1198.92,withdraw,mobile,13
5653,466,2024-12-30,3286.87,withdraw,online,8
5654,603,2025-05-21,2113.08,transfer,atm,10
5655,300,2024-08-26,205.54,deposit,atm,7
5656,6,2025-09-28,51.83,withdraw,mobile,14
5657,248,2025-01-30,527.76,payment,mobile,12
5658,643,2024-01-28,3276.8,payment,atm,9
5659,38,2023-11-05,668.83,withdraw,online,8
5660,258,2025-06-01,137.06,deposit,mobile,16
5661,478,2025-01-03,1219.89,payment,online,11
5662,408,2025-09-11,2821.7,withdraw,atm,5
5663,446,2024-05-27,4397.01,payment,mobile,16
5664,239,2025-03-13,1435.04,transfer,atm,15
5665,280,2024-08-23,2574.2,payment,atm,12
5666,496,2025-10-03,2646.76,deposit,mobile,6
5667,947,2023-12-09,3241.66,deposit,online,8
5668,492,2025-06-16,3657.75,deposit,branch,4
5669,77,2024-11-15,4754.25,payment,branch,18
5670,629,2025-09-03,4184.7,withdraw,mobile,2
5671,271,2024-06-03,4033.32,payment,online,5
5672,900,2024-11-11,1875.25,transfer,online,19
5673,463,2024-01-01,3569.76,payment,atm,2
5674,7,2024-02-10,3150.6,payment,atm,5
5675,212,2024-01-04,1554.28,withdraw,online,11
5676,834,2024-01-12,2211.26,deposit,mobile,9
5677,177,2025-09-01,2405.55,deposit,branch,16
5678,384,2025-09-17,1917.6,withdraw,mobile,12
5679,989,2024-04-29,768.28,withdraw,mobile,6
5680,428,2024-08-13,1390.77,deposit,atm,2
5681,877,2024-04-08,2393.86,deposit,branch,3
5682,558,2024-01-02,550.7,payment,online,9
5683,719,2024-11-13,1614.71,deposit,mobile,5
5684,191,2025-04-14,673.73,transfer,atm,7
5685,885,2024-05-14,1686.96,payment,online,4
5686,29,2024-05-01,4021.0,transfer,mobile,6
5687,597,2024-01-21,2233.81,deposit,mobile,3
5688,633,2024-05-03,1163.51,transfer,branch,10
5689,53,2025-09-04,2318.85,withdraw,mobile,9
5690,97,2024-01-25,1520.74,deposit,online,10
5691,40,2025-08-12,520.97,payment,branch,19
5692,202,2024-06-14,2484.9,deposit,atm,19
5693,499,2024-12-09,3217.82,transfer,mobile,18
5694,273,2023-12-03,865.49,withdraw,online,14
5695,243,2024-05-11,2245.35,payment,online,16
5696,377,2024-09-10,1551.95,payment,online,14
5697,727,2025-08-06,1754.17,payment,mobile,13
5698,901,2025-05-07,4687.96,transfer,mobile,18
5699,532,2025-05-18,1172.6,deposit,mobile,15
5700,26,2024-10-17,1162.41,payment,mobile,1
5701,238,2024-07-03,3371.93,transfer,mobile,18
5702,911,2025-05-19,4076.15,payment,mobile,2
5703,324,2024-02-22,1391.96,payment,online,12
5704,362,2024-03-23,4018.79,deposit,mobile,5
5705,348,2024-07-21,3024.43,deposit,branch,3
5706,325,2025-06-03,1614.23,payment,branch,9
5707,850,2025-07-05,1563.58,payment,online,10
5708,954,2023-12-04,1459.03,deposit,atm,13
5709,27,2025-08-04,1883.64,withdraw,atm,11
5710,11,2024-02-10,811.83,transfer,atm,1
5711,460,2024-10-24,3263.68,payment,mobile,18
5712,160,2025-01-20,2177.84,payment,branch,10
5713,636,2024-06-17,2711.54,deposit,branch,7
5714,865,2025-04-27,1097.32,deposit,online,17
5715,879,2024-08-01,2210.65,withdraw,branch,14
5716,116,2024-02-26,3050.61,transfer,mobile,3
5717,666,2023-10-11,1511.56,deposit,mobile,8
5718,403,2025-08-05,2728.71,withdraw,online,15
5719,755,2023-12-23,972.68,withdraw,online,11
5720,290,2024-12-23,854.35,payment,atm,3
5721,324,2024-04-26,1035.99,transfer,online,1
5722,422,2024-04-07,4196.56,transfer,mobile,3
5723,65,2024-12-03,4218.34,transfer,mobile,8
5724,269,2025-08-19,1802.43,payment,branch,11
5725,257,2024-04-06,2849.63,payment,mobile,4
5726,113,2024-11-02,4379.65,transfer,branch,5
5727,106,2025-06-15,1084.5,withdraw,mobile,3
5728,699,2024-08-07,2468.6,payment,atm,11
5729,952,2025-01-19,174.19,withdraw,branch,17
5730,245,2024-02-07,285.35,payment,branch,4
5731,153,2025-08-11,1876.26,withdraw,mobile,18
5732,221,2024-01-01,2643.92,transfer,online,15
5733,92,2025-07-17,2807.79,transfer,mobile,16
5734,732,2023-12-12,2790.35,payment,mobile,6
5735,183,2024-03-22,2092.11,deposit,branch,3
5736,6,2023-12-15,2305.69,payment,branch,13
5737,36,2024-02-04,1475.78,payment,mobile,11
5738,653,2024-04-10,1560.87,deposit,atm,4
5739,133,2025-09-03,182.13,transfer,atm,11
5740,418,2025-07-19,2461.48,withdraw,branch,6
5741,467,2025-09-20,1055.45,deposit,mobile,17
5742,170,2025-07-28,2576.98,transfer,branch,3
5743,315,2025-03-12,1346.04,deposit,online,6
5744,451,2024-11-09,3197.85,withdraw,online,1
5745,150,2025-09-28,1990.44,withdraw,online,19
5746,508,2024-12-31,2376.09,payment,atm,8
5747,74,2024-08-02,2547.58,withdraw,online,1
5748,299,2024-10-12,2649.71,transfer,mobile,8
5749,802,2025-03-03,2810.2,withdraw,mobile,1
5750,174,2025-02-21,1571.24,withdraw,atm,4
5751,540,2025-07-22,2840.97,deposit,atm,18
5752,618,2024-10-05,2236.67,deposit,mobile,14
5753,592,2023-12-24,1375.0,transfer,mobile,9
5754,643,2023-12-10,3216.1,deposit,atm,10
5755,239,2024-04-22,1840.93,deposit,branch,7
5756,615,2024-02-21,1118.04,transfer,atm,9
5757,232,2023-10-25,828.29,deposit,branch,8
5758,882,2023-12-09,2081.05,withdraw,branch,7
5759,507,2024-11-09,1844.11,payment,branch,13
5760,360,2025-08-19,1183.56,deposit,online,14
5761,49,2023-12-31,2237.8,withdraw,mobile,9
5762,33,2024-12-04,2076.43,payment,atm,11
5763,551,2024-11-10,2749.52,deposit,branch,16
5764,312,2025-03-11,5169.24,payment,mobile,10
5765,809,2024-11-09,3458.61,payment,branch,8
5766,453,2024-11-17,735.45,withdraw,branch,10
5767,15,2024-05-13,1291.64,payment,atm,9
5768,369,2025-01-28,1299.87,deposit,online,8
5769,206,2023-12-10,4519.1,withdraw,online,5
5770,833,2025-06-02,1152.53,deposit,branch,2
5771,848,2025-08-26,2105.73,transfer,branch,10
5772,236,2024-01-25,54.6,withdraw,branch,19
5773,432,2024-04-27,2658.67,payment,atm,17
5774,300,2024-04-28,2339.73,transfer,branch,4
5775,384,2025-04-22,1848.17,payment,mobile,15
5776,658,2024-05-06,2929.9,payment,mobile,19
5777,426,2025-06-18,4862.77,payment,online,17
5778,766,2025-04-16,4322.41,withdraw,online,5
5779,558,2024-03-13,413.79,transfer,branch,1
5780,735,2023-11-18,3115.03,deposit,online,4
5781,499,2024-12-08,5165.72,withdraw,atm,18
5782,107,2024-08-09,2310.16,deposit,mobile,3
5783,594,2024-03-28,5019.98,payment,branch,17
5784,543,2024-01-02,1178.84,deposit,branch,15
5785,564,2023-12-27,2186.9,deposit,online,3
5786,727,2024-06-16,1879.94,payment,atm,7
5787,89,2024-01-14,1301.37,transfer,online,9
5788,399,2024-06-07,2674.81,payment,online,3
5789,251,2024-01-31,4271.64,withdraw,branch,4
5790,867,2025-04-05,46.01,deposit,branch,12
5791,88,2025-02-23,3396.18,withdraw,atm,1
5792,362,2025-01-03,2810.16,deposit,branch,10
5793,894,2024-11-14,295.69,payment,branch,11
5794,998,2024-08-21,314.14,transfer,branch,3
5795,891,2023-11-29,751.21,payment,atm,12
5796,122,2024-11-13,909.45,transfer,mobile,3
5797,482,2025-03-04,1291.93,payment,mobile,8
5798,246,2024-08-24,224.16,transfer,branch,13
5799,729,2024-05-23,2536.0,withdraw,mobile,7
5800,993,2024-06-19,87.59,transfer,mobile,6
5801,357,2025-06-14,678.07,transfer,branch,14
5802,988,2024-02-07,1678.5,withdraw,online,15
5803,145,2024-04-24,1945.03,deposit,online,9
5804,520,2024-08-19,1924.05,transfer,branch,1
5805,512,2024-07-18,639.49,deposit,atm,4
5806,861,2025-02-12,890.07,deposit,atm,19
5807,463,2024-08-19,995.47,transfer,online,14
5808,613,2025-03-07,2340.17,deposit,atm,5
5809,419,2024-01-24,3628.81,deposit,branch,13
5810,118,2024-08-27,1796.13,withdraw,branch,12
5811,875,2024-11-08,2236.03,deposit,branch,14
5812,229,2024-11-16,448.4,transfer,online,12
5813,445,2025-03-20,2738.23,transfer,atm,13
5814,928,2024-11-30,2216.03,withdraw,atm,10
5815,595,2024-02-18,2424.16,deposit,mobile,17
5816,143,2025-02-22,2429.62,deposit,mobile,11
5817,33,2025-03-18,2312.54,withdraw,online,4
5818,185,2025-09-26,1964.83,withdraw,atm,18
5819,215,2024-04-27,2696.63,withdraw,atm,8
5820,403,2025-01-04,1622.11,payment,atm,19
5821,369,2025-02-20,1392.46,deposit,atm,17
5822,281,2024-10-30,2747.12,deposit,atm,4
5823,343,2023-11-03,2095.17,deposit,atm,15
5824,733,2024-09-21,2373.6,payment,branch,11
5825,431,2025-04-26,3814.68,deposit,atm,2
5826,540,2024-05-21,1955.67,deposit,online,6
5827,428,2025-02-08,1761.85,payment,online,14
5828,84,2024-07-19,194.91,withdraw,online,13
5829,637,2023-12-27,2690.09,transfer,mobile,9
5830,395,2024-02-12,1132.87,deposit,online,13
5831,274,2025-07-29,1981.18,payment,mobile,8
5832,549,2024-06-15,4092.28,deposit,branch,19
5833,947,2025-06-24,2877.25,withdraw,mobile,3
5834,237,2024-11-19,3022.93,withdraw,branch,18
5835,575,2024-07-26,2307.36,deposit,atm,5
5836,223,2025-08-29,2108.51,transfer,atm,13
5837,911,2025-02-08,2378.89,withdraw,atm,14
5838,551,2024-06-27,2094.02,transfer,atm,10
5839,715,2024-05-01,1285.8,withdraw,mobile,12
5840,499,2024-12-13,1650.31,transfer,mobile,5
5841,665,2023-12-27,1004.34,payment,mobile,4
5842,221,2024-10-25,1621.73,transfer,atm,3
5843,727,2024-09-29,2277.59,withdraw,branch,9
5844,954,2024-05-05,3260.5,transfer,atm,9
5845,309,2024-01-14,3462.33,payment,atm,18
5846,109,2024-05-04,1579.77,transfer,atm,6
5847,568,2024-04-28,2855.88,payment,mobile,17
5848,394,2024-07-28,1742.42,transfer,online,10
5849,27,2025-06-19,693.7,deposit,online,8
5850,613,2025-07-04,1184.32,deposit,atm,4
5851,386,2024-06-30,1550.72,payment,atm,10
5852,183,2025-06-26,1805.3,withdraw,branch,13
5853,702,2025-03-22,1324.67,payment,branch,19
5854,507,2023-11-11,1681.27,withdraw,branch,13
5855,936,2024-06-26,3733.65,payment,branch,19
5856,683,2025-07-26,667.81,transfer,online,5
5857,812,2024-10-04,3535.72,transfer,online,17
5858,691,2025-06-10,1196.74,transfer,mobile,13
5859,912,2024-02-03,499.12,transfer,atm,3
5860,73,2023-12-17,2148.74,payment,mobile,18
5861,309,2025-03-25,1362.42,deposit,atm,10
5862,351,2024-11-03,3180.32,transfer,online,17
5863,936,2024-02-03,150.12,withdraw,online,16
5864,745,2025-04-02,916.08,withdraw,mobile,5
5865,442,2025-02-18,754.23,payment,atm,10
5866,686,2024-10-02,1151.47,transfer,online,9
5867,119,2025-06-24,1813.41,deposit,mobile,2
5868,532,2025-09-27,2530.09,transfer,atm,9
5869,277,2024-12-20,1710.9,deposit,atm,3
5870,749,2024-11-24,1664.58,withdraw,branch,11
5871,740,2024-10-24,1508.39,transfer,online,15
5872,831,2025-01-27,1015.2,withdraw,atm,11
5873,717,2024-10-29,2838.12,payment,atm,19
5874,507,2023-12-23,15.16,transfer,online,9
5875,219,2024-07-01,2748.07,deposit,mobile,12
5876,565,2025-09-20,1028.45,withdraw,atm,2
5877,82,2023-10-24,1809.78,payment,branch,17
5878,690,2023-10-07,1186.16,withdraw,atm,15
5879,826,2024-08-02,176.03,transfer,atm,3
5880,723,2023-12-16,2562.87,deposit,online,17
5881,587,2024-06-05,3664.94,transfer,mobile,12
5882,260,2025-01-30,2381.35,deposit,online,15
5883,939,2024-03-04,4219.26,payment,atm,4
5884,91,2024-03-29,1502.03,payment,online,10
5885,698,2024-02-20,3765.59,transfer,online,3
5886,189,2023-11-15,3782.64,payment,online,5
5887,114,2024-06-30,848.07,deposit,atm,16
5888,778,2024-12-27,222.92,transfer,mobile,10
5889,483,2024-02-09,1646.98,payment,branch,15
5890,77,2024-05-04,2661.73,transfer,atm,19
5891,681,2024-03-11,295.28,payment,atm,14
5892,483,2025-08-03,1855.6,payment,branch,17
5893,296,2024-02-24,2000.84,transfer,atm,12
5894,346,2023-11-04,1706.95,payment,branch,9
5895,886,2024-05-08,4581.4,deposit,branch,19
5896,758,2023-11-06,4167.54,deposit,branch,17
5897,173,2024-12-24,3071.67,withdraw,branch,2
5898,843,2025-03-11,1713.66,deposit,branch,7
5899,533,2024-10-23,1958.89,payment,mobile,12
5900,391,2024-06-13,1901.2,withdraw,mobile,12
5901,81,2023-12-24,2619.15,transfer,branch,3
